,hotel_id,price,stock
6,117,75,40
7,752,243,211
8,224,142,101
9,417,146,108
10,493,145,96
11,140,106,84
12,82,109,81
13,307,103,78
14,317,167,146
15,783,86,40
16,760,169,150
17,475,101,84
18,676,71,41
19,967,77,104
20,387,239,207
21,52,149,98
22,9,82,103
23,660,141,94
24,311,107,45
25,892,172,138
26,450,171,151
27,85,103,86
28,921,75,98
29,269,155,104
30,916,108,80
31,779,179,148
32,10,155,100
33,172,112,75
34,253,245,192
35,585,77,42
36,878,104,110
37,103,180,141
38,918,245,200
39,835,107,84
40,627,101,79
41,12,75,41
42,271,78,41
43,45,151,100
44,658,152,102
45,510,257,192
46,750,109,40
47,891,103,40
48,212,178,139
49,352,104,84
50,548,239,220
51,366,79,82
52,465,235,213
53,809,233,205
54,591,244,206
55,945,147,110
56,762,149,97
57,211,151,102
58,34,74,40
59,22,149,92
60,157,243,194
61,604,111,79
62,105,142,102
63,880,111,81
64,925,102,83
65,158,146,100
66,745,108,41
67,570,100,82
68,86,109,150
69,16,152,94
70,369,72,41
71,264,75,40
72,581,152,41
73,778,111,80
74,460,87,41
75,375,101,82
76,806,246,202
77,303,174,151
78,196,105,40
79,430,165,149
80,917,256,201
81,505,104,85
82,169,77,44
83,256,78,42
84,960,246,203
85,515,246,197
86,557,115,82
87,529,228,210
88,594,242,220
89,442,168,147
90,230,105,79
91,441,182,138
92,146,174,140
93,625,182,138
94,88,112,79
95,223,145,100
96,603,235,202
97,777,147,106
98,193,142,86
99,743,141,98
100,346,172,143
101,326,245,199
102,218,176,132
103,373,103,80
104,30,106,84
105,410,109,78
106,971,146,102
107,163,175,142
108,587,159,100
109,567,75,40
110,517,110,89
111,101,240,198
112,933,154,102
113,588,170,108
114,214,169,144
115,630,150,108
116,715,142,98
117,657,168,152
118,969,79,45
119,111,105,80
120,234,142,102
121,807,244,194
122,685,235,200
123,706,108,78
124,628,157,102
125,166,109,92
126,77,244,193
0,311,107,44
1,630,150,103
2,111,105,74
3,777,147,102
4,517,110,85
5,117,78,37
6,715,149,92
7,88,112,73
8,591,244,195
9,603,235,188
10,475,101,79
11,760,169,142
12,807,255,184
13,594,242,211
14,366,79,78
15,604,111,74
16,264,77,38
17,880,111,75
18,916,108,76
19,442,168,140
20,101,252,187
21,821,108,78
22,835,107,81
23,211,154,97
24,307,108,74
25,658,152,95
26,529,228,197
27,346,172,134
28,745,108,39
29,960,246,185
30,515,257,186
31,567,75,38
32,86,109,143
33,326,245,188
34,809,233,191
35,585,78,40
36,685,245,188
37,230,105,74
38,223,148,95
39,891,108,38
40,779,179,141
41,157,243,180
42,628,157,96
43,627,106,74
44,373,108,76
45,921,75,91
46,680,151,40
47,548,239,211
48,303,174,144
49,146,174,130
50,22,155,87
51,971,146,96
52,218,183,125
53,9,82,96
54,77,255,182
55,902,172,140
56,752,243,196
57,172,117,70
58,587,159,94
59,387,239,196
60,10,159,95
61,369,76,39
62,352,104,80
63,925,102,78
64,762,155,91
65,706,108,71
66,105,142,94
67,196,108,38
68,417,146,103
69,969,79,44
70,783,86,37
71,505,104,80
72,82,109,76
73,450,171,143
74,878,104,105
75,455,145,92
76,441,182,129
77,588,174,102
78,676,71,39
79,660,148,88
80,212,178,131
81,557,115,78
82,750,109,38
83,234,142,98
84,193,142,81
85,103,180,132
86,657,168,144
87,256,78,39
88,16,152,86
89,214,169,134
90,806,246,185
91,271,78,39
92,465,235,200
93,429,228,200
94,581,152,40
95,12,75,37
96,892,180,130
97,933,157,96
98,317,167,137
99,493,145,88
100,166,109,88
101,140,106,79
102,743,148,92
103,375,104,77
104,34,77,38
105,918,245,185
106,917,267,189
107,85,103,82
108,224,142,94
109,45,151,94
110,967,77,99
111,724,243,185
112,570,100,77
113,410,109,73
114,430,165,142
115,158,146,95
116,460,87,38
117,269,155,98
118,510,269,181
119,52,149,92
120,253,245,178
121,778,111,75
122,625,182,130
123,945,147,106
124,163,175,134
0,230,105,69
1,224,142,88
2,548,239,201
3,581,152,38
4,429,228,185
5,253,245,165
6,346,172,125
7,967,77,94
8,971,146,90
9,778,111,70
10,117,78,35
11,921,75,83
12,594,242,203
13,172,117,65
14,303,174,136
15,880,111,70
16,430,165,136
17,588,174,96
18,317,167,129
19,307,108,70
20,680,151,38
21,628,157,90
22,455,145,87
23,193,145,77
24,587,159,87
25,603,235,174
26,214,169,125
27,16,159,80
28,945,147,102
29,387,239,184
30,264,77,36
31,218,183,116
32,369,76,36
33,311,107,42
34,103,180,123
35,878,104,100
36,625,182,122
37,969,79,42
38,745,108,37
39,902,172,135
40,627,106,69
41,157,243,164
42,101,252,177
43,809,233,175
44,777,147,98
45,140,106,73
46,806,257,173
47,567,75,36
48,450,171,134
49,9,84,90
50,475,101,75
51,529,228,184
52,750,109,35
53,892,180,122
54,570,103,73
55,821,108,74
56,158,146,90
57,52,149,86
58,685,245,173
59,557,115,74
60,460,87,36
61,585,78,38
62,779,179,132
63,441,182,120
64,45,151,88
65,591,244,184
66,12,79,35
67,760,169,133
68,630,150,98
69,373,108,73
70,417,146,98
71,256,80,37
72,271,78,37
73,163,175,126
74,465,235,190
75,269,155,93
76,706,112,66
77,223,148,90
78,762,155,85
79,366,79,73
80,166,109,84
81,925,102,73
82,10,159,88
83,515,257,175
84,917,267,179
85,211,154,92
86,835,107,78
87,442,168,134
88,676,71,36
89,85,103,77
90,960,257,172
91,657,168,135
92,88,117,68
93,82,109,72
94,517,110,81
95,105,149,88
96,783,86,35
97,493,151,82
98,918,256,173
99,660,148,80
100,891,108,36
101,724,243,172
102,752,243,183
103,505,104,76
104,375,104,71
105,326,245,178
106,86,109,134
107,743,148,86
108,22,155,80
109,212,178,120
110,234,142,92
111,658,159,90
112,352,104,77
113,933,157,90
114,604,111,69
115,77,255,171
116,111,109,69
117,715,149,86
118,146,174,122
119,410,109,68
120,807,255,174
121,196,108,36
122,916,108,71
123,510,269,172
124,34,77,36
0,16,165,76
1,821,108,69
2,760,169,124
3,157,254,153
4,878,104,96
5,627,108,65
6,410,109,64
7,317,167,121
8,271,78,34
9,22,155,74
10,493,157,77
11,806,257,162
12,369,77,34
13,676,71,34
14,933,157,84
15,475,101,72
16,193,145,74
17,752,243,170
18,685,256,160
19,916,108,66
20,529,228,170
21,303,174,128
22,715,149,81
23,591,244,172
24,307,108,65
25,146,174,115
26,567,75,33
27,158,146,86
28,630,150,94
29,604,111,64
30,917,267,169
31,762,155,80
32,581,152,37
33,387,239,173
34,375,106,66
35,196,108,33
36,10,159,82
37,82,109,68
38,465,235,180
39,658,159,84
40,945,147,98
41,223,148,84
42,967,77,89
43,346,172,116
44,925,102,68
45,163,175,118
46,971,146,84
47,140,106,68
48,460,87,34
49,166,109,80
50,750,109,33
51,455,145,82
52,835,107,76
53,880,111,64
54,777,147,93
55,429,228,171
56,269,155,88
57,441,182,113
58,352,104,74
59,234,142,87
60,680,151,36
61,706,112,62
62,52,149,79
63,77,255,161
64,548,239,192
65,594,242,195
66,88,117,63
67,657,168,127
68,918,256,160
69,510,269,163
70,807,255,164
71,117,78,33
72,570,103,68
73,603,235,157
74,86,109,126
75,960,257,159
76,505,104,71
77,85,103,72
78,585,78,36
79,588,174,90
80,902,172,130
81,366,79,68
82,430,165,130
83,557,115,70
84,264,77,33
85,743,148,80
86,34,77,34
87,211,154,86
88,587,159,81
89,326,245,167
90,745,108,36
91,214,169,115
92,12,79,33
93,224,142,82
94,442,168,127
95,515,257,164
96,783,86,32
97,9,86,84
98,625,182,115
99,256,80,35
100,969,79,40
101,311,107,41
102,778,111,66
103,111,109,64
104,809,244,163
105,628,157,86
106,105,149,82
107,921,79,78
108,779,179,122
109,724,243,160
110,891,108,34
111,660,154,74
112,253,245,152
113,373,108,69
114,218,191,109
115,172,117,60
116,212,185,113
117,101,252,163
118,417,146,94
119,517,110,78
120,45,151,83
121,230,105,65
122,103,180,113
123,450,171,125
124,892,180,115
0,52,155,74
1,627,108,61
2,214,178,107
3,140,106,62
4,676,71,32
5,211,154,80
6,567,75,29
7,891,108,31
8,455,145,78
9,311,107,39
10,172,122,56
11,85,103,68
12,346,172,109
13,163,175,110
14,417,146,89
15,658,159,78
16,77,255,152
17,594,242,187
18,465,235,171
19,743,148,72
20,256,80,33
21,212,185,105
22,762,155,74
23,925,102,63
24,352,104,71
25,570,103,64
26,680,151,33
27,475,101,68
28,193,145,70
29,821,108,64
30,430,165,125
31,777,147,88
32,103,188,107
33,375,106,62
34,706,112,58
35,317,167,113
36,369,77,32
37,625,182,106
38,783,90,30
39,9,86,78
40,604,111,60
41,218,191,104
42,760,169,115
43,117,78,31
44,493,157,72
45,510,269,154
46,82,109,64
47,196,108,31
48,969,79,39
49,750,109,31
50,505,104,66
51,223,148,78
52,807,255,153
53,373,108,65
54,724,243,146
55,585,78,35
56,45,151,77
57,745,108,35
58,779,179,112
59,916,108,61
60,442,168,120
61,657,168,120
62,778,111,63
63,429,239,162
64,806,257,151
65,450,171,116
66,224,142,74
67,307,108,61
68,587,159,75
69,945,147,93
70,264,77,31
71,835,107,74
72,366,80,63
73,603,245,146
74,157,254,142
75,921,79,72
76,902,172,125
77,34,77,32
78,685,256,147
79,967,77,84
80,960,257,146
81,105,149,74
82,971,146,78
83,101,262,152
84,548,239,182
85,16,165,71
86,628,157,82
87,410,109,58
88,111,109,59
89,591,244,162
90,146,174,106
91,166,109,77
92,326,245,156
93,581,152,35
94,271,80,31
95,86,109,118
96,557,115,66
97,269,155,82
98,892,180,108
99,387,239,162
100,22,163,70
101,303,174,121
102,234,142,82
103,880,116,60
104,933,157,80
105,12,79,30
106,918,256,148
107,752,243,160
108,158,146,81
109,715,149,76
110,878,104,92
111,630,150,89
112,515,257,154
113,917,267,159
114,88,117,58
115,588,174,84
116,230,105,60
117,529,239,160
118,441,182,105
119,517,110,74
120,809,244,150
121,460,87,32
122,253,256,144
123,10,159,77
124,660,161,70
0,743,154,67
1,658,159,72
2,429,239,152
3,567,79,27
4,410,115,54
5,706,112,53
6,77,255,143
7,146,174,99
8,417,146,84
9,157,254,133
10,369,77,30
11,960,269,137
12,12,80,28
13,387,239,150
14,570,103,58
15,218,191,97
16,214,178,99
17,762,155,70
18,166,109,73
19,163,175,103
20,835,107,71
21,604,111,55
22,933,157,76
23,103,188,102
24,230,105,56
25,724,254,135
26,779,186,105
27,9,86,72
28,891,108,30
29,264,77,29
30,271,81,29
31,52,155,70
32,442,168,113
33,88,117,52
34,783,90,28
35,366,80,59
36,806,257,140
37,465,235,160
38,82,109,59
39,685,256,137
40,101,262,139
41,517,110,70
42,628,157,79
43,588,174,77
44,902,172,119
45,945,147,89
46,430,165,119
47,493,157,68
48,317,167,106
49,918,267,139
50,581,152,34
51,657,168,113
52,515,257,144
53,450,171,107
54,346,172,103
55,16,165,66
56,455,145,74
57,307,108,58
58,925,102,58
59,916,112,56
60,34,77,30
61,680,151,31
62,971,146,72
63,373,108,61
64,86,109,110
65,45,151,70
66,591,244,153
67,224,142,68
68,587,159,69
69,967,77,80
70,921,79,66
71,529,239,151
72,878,104,88
73,548,239,171
74,172,122,52
75,807,255,142
76,778,111,58
77,752,243,149
78,211,154,76
79,821,108,60
80,917,267,150
81,196,110,28
82,585,78,34
83,505,106,61
84,303,174,115
85,777,147,82
86,253,256,137
87,594,242,180
88,745,108,33
89,676,71,29
90,193,145,66
91,311,107,38
92,630,150,85
93,158,146,76
94,326,245,145
95,441,182,97
96,969,79,37
97,111,115,56
98,460,87,30
99,10,159,71
100,660,161,65
101,375,106,58
102,105,155,68
103,627,108,56
104,760,169,107
105,352,104,69
106,256,80,31
107,140,111,59
108,117,78,29
109,750,109,29
110,892,180,101
111,234,142,76
112,223,148,72
113,880,116,56
114,625,182,99
115,603,245,133
116,715,149,72
117,510,269,146
118,557,115,60
119,22,163,64
120,269,155,76
121,809,255,141
122,85,103,63
123,475,101,64
124,212,185,96
0,34,77,29
1,680,151,30
2,880,116,52
3,271,81,27
4,685,256,126
5,45,157,66
6,475,101,60
7,450,179,101
8,101,262,126
9,628,157,76
10,902,172,113
11,493,157,65
12,212,185,85
13,366,80,56
14,917,267,141
15,269,155,72
16,760,169,99
17,326,245,135
18,317,167,99
19,745,108,32
20,918,267,132
21,117,78,27
22,752,243,137
23,892,180,92
24,369,77,27
25,960,269,127
26,507,108,45
27,83,151,64
28,373,108,56
29,22,163,60
30,557,117,56
31,945,147,85
32,603,256,123
33,12,80,26
34,505,106,56
35,146,174,92
36,441,182,90
37,567,79,25
38,82,109,54
39,676,71,27
40,806,257,129
41,674,125,53
42,234,142,70
43,224,149,64
44,283,101,56
45,724,254,123
46,933,157,71
47,172,122,48
48,214,178,92
49,878,104,83
50,166,109,70
51,581,152,33
52,777,147,76
53,77,255,136
54,10,159,66
55,743,154,62
56,303,174,108
57,657,168,106
58,821,108,56
59,163,175,96
60,515,257,134
61,111,115,52
62,430,165,114
63,9,88,68
64,587,159,64
65,346,172,97
66,410,115,50
67,311,107,37
68,264,77,27
69,16,165,62
70,256,80,29
71,585,78,32
72,627,110,52
73,679,157,67
74,548,239,159
75,86,109,101
76,352,104,67
77,867,145,56
78,971,146,67
79,706,112,49
80,529,239,142
81,105,155,63
82,482,80,27
83,750,109,26
84,193,145,62
85,157,254,124
86,788,109,65
87,891,108,28
88,630,150,80
89,594,242,173
90,460,87,28
91,230,105,52
92,417,146,78
93,211,154,72
94,140,111,55
95,967,77,76
96,455,145,70
97,88,122,48
98,660,161,60
99,218,191,92
100,85,103,58
101,442,168,106
102,570,105,54
103,625,182,91
104,196,110,25
105,779,186,98
106,510,269,139
107,307,108,54
108,591,244,143
109,604,111,51
110,783,90,25
111,807,255,130
112,517,110,66
113,916,112,53
114,52,155,66
115,762,155,64
116,778,111,54
117,465,235,150
118,253,256,129
119,387,239,138
120,103,188,96
121,809,255,133
122,588,182,72
123,375,106,54
124,429,239,141
125,925,102,54
126,715,149,66
127,158,146,72
128,835,107,69
129,969,79,36
130,223,148,65
131,921,79,60
132,658,165,68
0,581,152,31
1,346,172,90
2,375,106,49
3,224,149,62
4,146,174,85
5,52,155,62
6,529,239,133
7,783,93,23
8,777,147,72
9,196,114,23
10,430,165,110
11,465,235,141
12,507,112,42
13,685,256,113
14,921,79,54
15,111,115,47
16,878,104,78
17,10,159,61
18,88,122,44
19,85,103,53
20,212,193,78
21,585,78,31
22,172,122,45
23,660,161,56
24,925,102,50
25,34,77,27
26,809,255,126
27,211,154,68
28,455,145,66
29,218,191,87
30,510,269,132
31,960,269,117
32,627,110,48
33,788,111,60
34,157,254,115
35,604,111,47
36,482,84,25
37,715,149,60
38,706,112,44
39,317,167,91
40,625,182,82
41,460,87,26
42,101,273,118
43,680,151,28
44,918,267,125
45,517,110,62
46,366,80,52
47,750,109,24
48,806,257,118
49,352,104,65
50,917,267,133
51,429,239,128
52,587,159,59
53,891,108,26
54,303,174,101
55,256,80,27
56,269,155,68
57,762,155,60
58,724,254,111
59,971,146,61
60,821,108,52
61,867,145,53
62,591,244,133
63,588,182,66
64,743,154,56
65,902,172,106
66,83,151,58
67,82,111,50
68,760,169,92
69,9,88,64
70,657,168,99
71,892,180,83
72,387,239,127
73,140,111,50
74,410,115,46
75,969,79,34
76,16,165,57
77,234,142,62
78,679,157,62
79,214,178,84
80,158,146,68
81,548,239,148
82,567,79,23
83,230,105,47
84,752,243,124
85,442,168,99
86,505,106,52
87,630,150,76
88,373,108,51
89,307,108,50
90,628,157,72
91,117,78,26
92,807,266,119
93,676,71,25
94,745,108,31
95,557,117,50
96,77,255,129
97,103,188,90
98,658,165,64
99,193,145,58
100,594,242,166
101,835,107,66
102,945,147,80
103,264,78,24
104,916,112,50
105,166,109,66
106,475,101,56
107,933,157,66
108,674,125,50
109,86,111,93
110,271,81,25
111,441,182,81
112,223,154,60
113,570,105,51
114,778,113,49
115,779,186,92
116,967,77,70
117,880,116,48
118,22,163,54
119,326,245,127
120,253,256,121
121,105,155,58
122,163,175,88
123,603,256,114
124,493,157,62
125,515,257,123
126,45,157,62
127,369,79,25
128,311,107,36
129,417,146,72
130,450,179,96
131,12,80,25
132,283,101,53
0,172,122,42
1,917,267,125
2,743,161,52
3,346,172,83
4,140,111,47
5,745,108,29
6,587,159,54
7,34,77,25
8,22,163,48
9,373,112,47
10,878,104,72
11,264,80,23
12,211,154,64
13,505,106,48
14,529,239,124
15,628,157,68
16,256,80,24
17,465,235,132
18,450,179,91
19,88,127,41
20,807,275,111
21,630,150,71
22,779,186,87
23,218,191,80
24,9,88,59
25,517,110,56
26,482,84,23
27,835,107,64
28,967,77,66
29,585,78,30
30,788,111,54
31,375,108,46
32,969,79,33
33,658,165,60
34,715,149,56
35,821,108,49
36,387,239,115
37,657,168,92
38,82,113,47
39,269,155,64
40,234,149,58
41,166,109,61
42,52,155,57
43,567,79,21
44,311,107,35
45,101,273,110
46,475,101,53
47,660,161,52
48,493,157,58
49,77,255,122
50,752,254,116
51,83,157,52
52,557,117,44
53,157,254,106
54,146,174,78
55,581,152,30
56,230,105,43
57,510,269,125
58,783,96,21
59,880,116,44
60,253,256,113
61,271,83,23
