hotel_id,price,stock,request.city,request.date,request.language,request.mobile,request.avatar_id
739,151,187,rome,43,italian,0,38714
642,67,53,rome,43,italian,0,38714
399,147,184,rome,43,italian,0,38714
786,196,263,rome,43,italian,0,38714
298,126,132,rome,43,italian,0,38714
586,143,188,rome,43,italian,0,38714
712,151,183,rome,43,italian,0,38714
569,92,106,rome,43,italian,0,38714
38,86,53,rome,43,italian,0,38714
232,69,53,rome,43,italian,0,38714
897,208,257,rome,43,italian,0,38714
273,125,126,rome,43,italian,0,38714
191,120,131,rome,43,italian,0,38714
991,143,171,rome,42,italian,0,38714
486,154,175,rome,42,italian,0,38714
712,156,173,rome,42,italian,0,38714
347,74,50,rome,42,italian,0,38714
725,143,175,rome,42,italian,0,38714
48,66,102,rome,42,italian,0,38714
396,96,102,rome,42,italian,0,38714
895,215,241,rome,42,italian,0,38714
906,129,124,rome,42,italian,0,38714
543,154,173,rome,42,italian,0,38714
386,96,50,rome,42,italian,0,38714
555,130,124,rome,42,italian,0,38714
796,126,124,rome,42,italian,0,38714
296,63,50,rome,42,italian,0,38714
569,95,100,rome,42,italian,0,38714
677,149,174,rome,42,italian,0,38714
642,71,50,rome,42,italian,0,38714
843,205,247,rome,42,italian,0,38714
787,95,98,rome,42,italian,0,38714
260,97,123,rome,42,italian,0,38714
242,156,178,rome,42,italian,0,38714
759,152,174,rome,42,italian,0,38714
489,223,243,rome,42,italian,0,38714
714,69,49,rome,42,italian,0,38714
151,219,243,rome,42,italian,0,38714
694,127,49,rome,42,italian,0,38714
586,148,177,rome,42,italian,0,38714
537,147,167,rome,42,italian,0,38714
170,129,122,rome,42,italian,0,38714
824,219,246,rome,42,italian,0,38714
566,150,178,rome,42,italian,0,38714
114,122,122,rome,42,italian,0,38714
42,153,171,rome,42,italian,0,38714
838,130,124,rome,42,italian,0,38714
668,93,97,rome,42,italian,0,38714
651,91,97,rome,42,italian,0,38714
328,64,49,rome,42,italian,0,38714
38,89,50,rome,42,italian,0,38714
907,132,121,rome,42,italian,0,38714
947,126,120,rome,42,italian,0,38714
786,203,245,rome,42,italian,0,38714
696,91,99,rome,42,italian,0,38714
453,214,249,rome,42,italian,0,38714
281,95,98,rome,42,italian,0,38714
473,223,243,rome,42,italian,0,38714
341,93,98,rome,42,italian,0,38714
856,71,49,rome,42,italian,0,38714
913,133,118,rome,42,italian,0,38714
3,66,50,rome,42,italian,0,38714
191,123,121,rome,42,italian,0,38714
293,65,100,rome,42,italian,0,38714
381,122,98,rome,42,italian,0,38714
73,157,170,rome,42,italian,0,38714
987,71,50,rome,42,italian,0,38714
361,129,122,rome,42,italian,0,38714
228,126,98,rome,42,italian,0,38714
330,201,246,rome,42,italian,0,38714
471,153,168,rome,42,italian,0,38714
763,92,99,rome,42,italian,0,38714
686,87,51,rome,42,italian,0,38714
298,130,125,rome,42,italian,0,38714
552,90,98,rome,42,italian,0,38714
864,130,128,rome,42,italian,0,38714
452,151,180,rome,42,italian,0,38714
644,66,122,rome,42,italian,0,38714
178,219,241,rome,42,italian,0,38714
850,154,172,rome,42,italian,0,38714
213,91,98,rome,42,italian,0,38714
156,66,49,rome,42,italian,0,38714
650,71,51,rome,42,italian,0,38714
550,71,104,rome,42,italian,0,38714
769,74,48,rome,42,italian,0,38714
854,212,245,rome,42,italian,0,38714
621,71,50,rome,42,italian,0,38714
781,70,48,rome,42,italian,0,38714
563,153,169,rome,42,italian,0,38714
671,130,122,rome,42,italian,0,38714
144,74,50,rome,42,italian,0,38714
701,73,50,rome,42,italian,0,38714
773,64,49,rome,42,italian,0,38714
751,215,247,rome,42,italian,0,38714
324,132,124,rome,42,italian,0,38714
993,153,177,rome,42,italian,0,38714
702,161,168,rome,42,italian,0,38714
129,89,97,rome,42,italian,0,38714
681,133,124,rome,42,italian,0,38714
51,129,125,rome,42,italian,0,38714
399,152,173,rome,42,italian,0,38714
934,70,51,rome,42,italian,0,38714
232,71,50,rome,42,italian,0,38714
929,214,253,rome,42,italian,0,38714
496,64,170,rome,42,italian,0,38714
804,122,122,rome,42,italian,0,38714
206,156,177,rome,42,italian,0,38714
437,91,52,rome,42,italian,0,38714
739,156,177,rome,42,italian,0,38714
380,72,49,rome,42,italian,0,38714
513,71,50,rome,42,italian,0,38714
139,72,49,rome,42,italian,0,38714
321,217,237,rome,42,italian,0,38714
440,99,100,rome,42,italian,0,38714
423,215,253,rome,42,italian,0,38714
897,215,238,rome,42,italian,0,38714
112,72,49,rome,42,italian,0,38714
469,64,100,rome,42,italian,0,38714
659,156,172,rome,42,italian,0,38714
583,66,50,rome,42,italian,0,38714
636,93,122,rome,42,italian,0,38714
390,156,171,rome,42,italian,0,38714
344,69,51,rome,42,italian,0,38714
286,99,100,rome,42,italian,0,38714
932,123,100,rome,42,italian,0,38714
273,134,118,rome,42,italian,0,38714
840,99,99,rome,42,italian,0,38714
374,95,102,rome,42,italian,0,38714
316,145,169,rome,42,italian,0,38714
345,126,98,rome,42,italian,0,38714
774,151,169,rome,42,italian,0,38714
536,98,97,rome,42,italian,0,38714
180,69,50,rome,42,italian,0,38714
944,218,245,rome,42,italian,0,38714
953,92,102,rome,42,italian,0,38714
874,153,174,rome,42,italian,0,38714
485,67,49,rome,42,italian,0,38714
728,206,243,rome,42,italian,0,38714
364,127,123,rome,42,italian,0,38714
816,63,48,rome,42,italian,0,38714
46,212,240,rome,42,italian,0,38714
641,95,98,rome,42,italian,0,38714
213,92,92,rome,41,italian,0,38714
390,158,160,rome,41,italian,0,38714
774,159,159,rome,41,italian,0,38714
513,72,47,rome,41,italian,0,38714
48,67,98,rome,41,italian,0,38714
712,158,164,rome,41,italian,0,38714
816,67,45,rome,41,italian,0,38714
537,155,155,rome,41,italian,0,38714
440,101,95,rome,41,italian,0,38714
469,65,94,rome,41,italian,0,38714
586,150,167,rome,41,italian,0,38714
114,129,114,rome,41,italian,0,38714
947,134,113,rome,41,italian,0,38714
341,94,90,rome,41,italian,0,38714
751,218,235,rome,41,italian,0,38714
677,151,164,rome,41,italian,0,38714
854,215,228,rome,41,italian,0,38714
73,159,161,rome,41,italian,0,38714
769,77,45,rome,41,italian,0,38714
345,128,90,rome,41,italian,0,38714
347,75,47,rome,41,italian,0,38714
641,96,92,rome,41,italian,0,38714
934,71,49,rome,41,italian,0,38714
681,135,118,rome,41,italian,0,38714
486,156,164,rome,41,italian,0,38714
496,65,159,rome,41,italian,0,38714
850,156,162,rome,41,italian,0,38714
144,75,47,rome,41,italian,0,38714
112,73,46,rome,41,italian,0,38714
139,73,46,rome,41,italian,0,38714
702,164,158,rome,41,italian,0,38714
932,125,93,rome,41,italian,0,38714
650,72,48,rome,41,italian,0,38714
725,145,163,rome,41,italian,0,38714
773,65,44,rome,41,italian,0,38714
38,90,47,rome,41,italian,0,38714
913,135,108,rome,41,italian,0,38714
228,128,92,rome,41,italian,0,38714
206,158,169,rome,41,italian,0,38714
874,155,164,rome,41,italian,0,38714
543,156,162,rome,41,italian,0,38714
191,130,114,rome,41,italian,0,38714
151,222,223,rome,41,italian,0,38714
843,208,230,rome,41,italian,0,38714
796,127,116,rome,41,italian,0,38714
728,218,230,rome,41,italian,0,38714
644,67,111,rome,41,italian,0,38714
566,152,170,rome,41,italian,0,38714
906,130,116,rome,41,italian,0,38714
178,222,225,rome,41,italian,0,38714
473,226,228,rome,41,italian,0,38714
701,74,48,rome,41,italian,0,38714
840,101,93,rome,41,italian,0,38714
380,73,46,rome,41,italian,0,38714
739,158,167,rome,41,italian,0,38714
987,72,47,rome,41,italian,0,38714
838,132,116,rome,41,italian,0,38714
286,101,94,rome,41,italian,0,38714
3,67,47,rome,41,italian,0,38714
991,145,157,rome,41,italian,0,38714
170,130,112,rome,41,italian,0,38714
129,94,92,rome,41,italian,0,38714
536,99,90,rome,41,italian,0,38714
550,72,100,rome,41,italian,0,38714
759,154,162,rome,41,italian,0,38714
374,96,97,rome,41,italian,0,38714
804,124,112,rome,41,italian,0,38714
929,217,238,rome,41,italian,0,38714
232,72,47,rome,41,italian,0,38714
328,67,47,rome,41,italian,0,38714
696,92,92,rome,41,italian,0,38714
668,94,90,rome,41,italian,0,38714
953,93,97,rome,41,italian,0,38714
321,230,220,rome,41,italian,0,38714
642,72,48,rome,41,italian,0,38714
786,205,227,rome,41,italian,0,38714
555,132,116,rome,41,italian,0,38714
298,132,120,rome,41,italian,0,38714
437,92,50,rome,41,italian,0,38714
452,153,173,rome,41,italian,0,38714
824,222,230,rome,41,italian,0,38714
621,72,46,rome,41,italian,0,38714
563,155,156,rome,41,italian,0,38714
316,154,160,rome,41,italian,0,38714
51,130,117,rome,41,italian,0,38714
864,132,122,rome,41,italian,0,38714
993,155,168,rome,41,italian,0,38714
324,134,118,rome,41,italian,0,38714
423,218,239,rome,41,italian,0,38714
281,96,91,rome,41,italian,0,38714
396,97,96,rome,41,italian,0,38714
242,158,168,rome,41,italian,0,38714
46,215,221,rome,41,italian,0,38714
781,71,44,rome,41,italian,0,38714
686,88,49,rome,41,italian,0,38714
552,91,92,rome,41,italian,0,38714
763,93,95,rome,41,italian,0,38714
386,100,47,rome,41,italian,0,38714
399,154,161,rome,41,italian,0,38714
453,217,235,rome,41,italian,0,38714
381,124,92,rome,41,italian,0,38714
361,130,113,rome,41,italian,0,38714
694,129,46,rome,41,italian,0,38714
907,136,112,rome,41,italian,0,38714
485,68,45,rome,41,italian,0,38714
671,132,114,rome,41,italian,0,38714
330,204,228,rome,41,italian,0,38714
260,99,114,rome,41,italian,0,38714
344,70,48,rome,41,italian,0,38714
180,70,47,rome,41,italian,0,38714
296,64,47,rome,41,italian,0,38714
489,226,223,rome,41,italian,0,38714
569,96,94,rome,41,italian,0,38714
293,66,94,rome,41,italian,0,38714
856,72,46,rome,41,italian,0,38714
42,155,158,rome,41,italian,0,38714
714,72,46,rome,41,italian,0,38714
944,221,231,rome,41,italian,0,38714
659,158,161,rome,41,italian,0,38714
583,67,46,rome,41,italian,0,38714
787,96,90,rome,41,italian,0,38714
471,155,158,rome,41,italian,0,38714
273,142,111,rome,41,italian,0,38714
156,67,46,rome,41,italian,0,38714
895,229,229,rome,41,italian,0,38714
364,128,116,rome,41,italian,0,38714
636,94,114,rome,41,italian,0,38714
651,92,90,rome,41,italian,0,38714
897,218,221,rome,41,italian,0,38714
129,94,86,rome,40,italian,0,38714
42,155,145,rome,40,italian,0,38714
944,222,217,rome,40,italian,0,38714
953,93,92,rome,40,italian,0,38714
993,155,159,rome,40,italian,0,38714
621,72,44,rome,40,italian,0,38714
151,233,210,rome,40,italian,0,38714
281,96,86,rome,40,italian,0,38714
112,73,43,rome,40,italian,0,38714
644,70,103,rome,40,italian,0,38714
796,127,108,rome,40,italian,0,38714
932,125,86,rome,40,italian,0,38714
471,155,148,rome,40,italian,0,38714
991,153,146,rome,40,italian,0,38714
170,131,104,rome,40,italian,0,38714
316,154,150,rome,40,italian,0,38714
386,100,45,rome,40,italian,0,38714
850,156,150,rome,40,italian,0,38714
156,68,43,rome,40,italian,0,38714
650,72,46,rome,40,italian,0,38714
3,67,44,rome,40,italian,0,38714
485,71,42,rome,40,italian,0,38714
536,104,86,rome,40,italian,0,38714
677,151,154,rome,40,italian,0,38714
347,77,44,rome,40,italian,0,38714
781,74,42,rome,40,italian,0,38714
696,94,85,rome,40,italian,0,38714
260,102,108,rome,40,italian,0,38714
73,160,151,rome,40,italian,0,38714
381,124,86,rome,40,italian,0,38714
496,65,149,rome,40,italian,0,38714
486,156,155,rome,40,italian,0,38714
906,136,110,rome,40,italian,0,38714
191,131,108,rome,40,italian,0,38714
840,101,88,rome,40,italian,0,38714
569,96,88,rome,40,italian,0,38714
440,101,88,rome,40,italian,0,38714
714,73,44,rome,40,italian,0,38714
390,158,150,rome,40,italian,0,38714
566,152,162,rome,40,italian,0,38714
114,130,106,rome,40,italian,0,38714
864,132,116,rome,40,italian,0,38714
659,158,154,rome,40,italian,0,38714
328,69,44,rome,40,italian,0,38714
206,158,161,rome,40,italian,0,38714
178,223,209,rome,40,italian,0,38714
344,70,46,rome,40,italian,0,38714
453,217,221,rome,40,italian,0,38714
694,129,43,rome,40,italian,0,38714
586,150,157,rome,40,italian,0,38714
895,229,218,rome,40,italian,0,38714
293,66,88,rome,40,italian,0,38714
816,67,42,rome,40,italian,0,38714
380,73,43,rome,40,italian,0,38714
728,218,218,rome,40,italian,0,38714
48,67,95,rome,40,italian,0,38714
396,97,90,rome,40,italian,0,38714
296,67,44,rome,40,italian,0,38714
668,99,85,rome,40,italian,0,38714
341,94,82,rome,40,italian,0,38714
651,97,85,rome,40,italian,0,38714
641,96,86,rome,40,italian,0,38714
563,163,148,rome,40,italian,0,38714
854,225,216,rome,40,italian,0,38714
513,72,43,rome,40,italian,0,38714
987,76,45,rome,40,italian,0,38714
913,141,100,rome,40,italian,0,38714
874,155,155,rome,40,italian,0,38714
701,74,46,rome,40,italian,0,38714
702,171,149,rome,40,italian,0,38714
399,162,152,rome,40,italian,0,38714
473,226,215,rome,40,italian,0,38714
583,69,43,rome,40,italian,0,38714
636,94,108,rome,40,italian,0,38714
213,92,85,rome,40,italian,0,38714
324,134,112,rome,40,italian,0,38714
763,93,90,rome,40,italian,0,38714
934,71,46,rome,40,italian,0,38714
330,205,211,rome,40,italian,0,38714
543,156,153,rome,40,italian,0,38714
537,163,148,rome,40,italian,0,38714
345,131,84,rome,40,italian,0,38714
423,218,226,rome,40,italian,0,38714
686,88,46,rome,40,italian,0,38714
739,158,156,rome,40,italian,0,38714
452,153,167,rome,40,italian,0,38714
552,96,87,rome,40,italian,0,38714
773,68,41,rome,40,italian,0,38714
907,142,106,rome,40,italian,0,38714
712,158,155,rome,40,italian,0,38714
321,240,210,rome,40,italian,0,38714
46,225,208,rome,40,italian,0,38714
838,132,108,rome,40,italian,0,38714
286,101,87,rome,40,italian,0,38714
759,162,154,rome,40,italian,0,38714
242,158,160,rome,40,italian,0,38714
361,131,103,rome,40,italian,0,38714
642,72,45,rome,40,italian,0,38714
364,129,108,rome,40,italian,0,38714
774,160,148,rome,40,italian,0,38714
180,72,45,rome,40,italian,0,38714
824,223,214,rome,40,italian,0,38714
751,218,224,rome,40,italian,0,38714
804,130,105,rome,40,italian,0,38714
298,132,114,rome,40,italian,0,38714
38,90,44,rome,40,italian,0,38714
232,72,43,rome,40,italian,0,38714
555,132,106,rome,40,italian,0,38714
671,138,108,rome,40,italian,0,38714
144,77,46,rome,40,italian,0,38714
897,229,209,rome,40,italian,0,38714
273,146,104,rome,40,italian,0,38714
787,96,83,rome,40,italian,0,38714
437,92,48,rome,40,italian,0,38714
725,146,150,rome,40,italian,0,38714
929,217,221,rome,40,italian,0,38714
489,236,209,rome,40,italian,0,38714
843,217,217,rome,40,italian,0,38714
51,131,109,rome,40,italian,0,38714
947,134,106,rome,40,italian,0,38714
786,206,208,rome,40,italian,0,38714
469,65,89,rome,40,italian,0,38714
550,72,96,rome,40,italian,0,38714
399,162,143,rome,39,italian,0,38714
486,156,145,rome,39,italian,0,38714
651,97,81,rome,39,italian,0,38714
469,65,84,rome,39,italian,0,38714
774,160,137,rome,39,italian,0,38714
929,228,209,rome,39,italian,0,38714
170,137,99,rome,39,italian,0,38714
555,138,99,rome,39,italian,0,38714
496,65,141,rome,39,italian,0,38714
586,150,146,rome,39,italian,0,38714
324,134,106,rome,39,italian,0,38714
129,94,81,rome,39,italian,0,38714
696,94,80,rome,39,italian,0,38714
453,217,208,rome,39,italian,0,38714
725,146,139,rome,39,italian,0,38714
452,153,160,rome,39,italian,0,38714
824,223,199,rome,39,italian,0,38714
907,146,100,rome,39,italian,0,38714
773,71,38,rome,39,italian,0,38714
850,156,138,rome,39,italian,0,38714
991,153,135,rome,39,italian,0,38714
286,101,81,rome,39,italian,0,38714
48,67,92,rome,39,italian,0,38714
144,77,44,rome,39,italian,0,38714
513,76,41,rome,39,italian,0,38714
151,233,196,rome,39,italian,0,38714
739,159,144,rome,39,italian,0,38714
178,233,200,rome,39,italian,0,38714
728,218,204,rome,39,italian,0,38714
73,160,143,rome,39,italian,0,38714
641,96,80,rome,39,italian,0,38714
566,152,156,rome,39,italian,0,38714
296,67,42,rome,39,italian,0,38714
381,124,80,rome,39,italian,0,38714
932,131,81,rome,39,italian,0,38714
763,93,86,rome,39,italian,0,38714
543,156,146,rome,39,italian,0,38714
751,218,212,rome,39,italian,0,38714
206,159,153,rome,39,italian,0,38714
642,72,43,rome,39,italian,0,38714
361,137,96,rome,39,italian,0,38714
563,163,139,rome,39,italian,0,38714
347,78,41,rome,39,italian,0,38714
232,76,41,rome,39,italian,0,38714
694,129,41,rome,39,italian,0,38714
471,155,141,rome,39,italian,0,38714
3,69,42,rome,39,italian,0,38714
781,74,40,rome,39,italian,0,38714
550,72,92,rome,39,italian,0,38714
759,162,147,rome,39,italian,0,38714
156,68,41,rome,39,italian,0,38714
380,73,40,rome,39,italian,0,38714
537,163,141,rome,39,italian,0,38714
677,151,144,rome,39,italian,0,38714
281,96,81,rome,39,italian,0,38714
843,217,204,rome,39,italian,0,38714
536,104,82,rome,39,italian,0,38714
787,101,78,rome,39,italian,0,38714
906,136,102,rome,39,italian,0,38714
874,155,145,rome,39,italian,0,38714
330,214,199,rome,39,italian,0,38714
701,74,44,rome,39,italian,0,38714
485,71,40,rome,39,italian,0,38714
440,106,83,rome,39,italian,0,38714
191,131,101,rome,39,italian,0,38714
293,67,84,rome,39,italian,0,38714
316,154,141,rome,39,italian,0,38714
364,129,101,rome,39,italian,0,38714
396,97,86,rome,39,italian,0,38714
583,69,40,rome,39,italian,0,38714
260,104,102,rome,39,italian,0,38714
344,70,44,rome,39,italian,0,38714
321,240,199,rome,39,italian,0,38714
273,146,98,rome,39,italian,0,38714
895,229,209,rome,39,italian,0,38714
112,73,40,rome,39,italian,0,38714
489,236,195,rome,39,italian,0,38714
840,101,82,rome,39,italian,0,38714
671,138,103,rome,39,italian,0,38714
714,75,41,rome,39,italian,0,38714
341,99,76,rome,39,italian,0,38714
644,70,95,rome,39,italian,0,38714
473,226,202,rome,39,italian,0,38714
636,97,100,rome,39,italian,0,38714
987,76,42,rome,39,italian,0,38714
46,225,194,rome,39,italian,0,38714
854,225,204,rome,39,italian,0,38714
386,100,42,rome,39,italian,0,38714
816,67,39,rome,39,italian,0,38714
897,229,197,rome,39,italian,0,38714
993,155,151,rome,39,italian,0,38714
552,96,82,rome,39,italian,0,38714
114,136,100,rome,39,italian,0,38714
