,hotel_id,price,stock
77,869,284,246
78,280,128,101
79,805,174,126
80,695,174,124
81,23,171,124
82,391,171,122
83,142,294,242
84,514,281,255
85,726,268,252
86,91,126,50
87,876,122,101
88,539,279,251
89,329,206,170
90,508,195,170
91,744,167,125
92,829,182,122
93,251,166,48
94,202,162,125
95,487,174,122
96,78,279,245
97,332,201,175
98,519,201,172
99,707,289,251
100,335,89,99
101,849,171,123
102,546,92,98
103,973,172,126
104,757,124,99
105,720,282,252
106,401,161,126
107,994,172,124
108,922,206,167
109,596,174,118
110,690,207,172
111,309,95,99
112,761,125,98
113,556,176,124
114,349,201,172
115,855,203,176
116,445,88,49
117,716,129,96
118,834,91,48
119,100,92,47
120,893,197,174
121,318,122,97
122,350,285,239
123,711,125,101
124,6,120,100
125,688,86,101
126,435,281,247
127,36,194,101
128,562,207,173
129,1,94,98
130,358,200,168
131,616,171,124
132,812,172,121
133,402,132,95
134,831,92,49
135,664,285,242
136,99,174,120
137,32,176,122
138,826,206,177
139,727,123,49
140,771,289,250
141,506,122,51
142,655,282,249
143,818,170,125
0,367,98,47
1,695,177,118
2,831,94,46
3,793,168,47
4,981,96,49
5,990,176,117
6,289,122,96
7,556,178,115
8,23,174,116
9,249,89,118
10,707,293,239
11,425,204,169
12,938,128,46
13,300,121,90
14,855,206,167
15,523,86,94
16,1,95,91
17,58,207,164
18,243,95,47
19,541,132,92
20,113,91,46
21,407,204,151
22,876,123,96
23,349,204,157
24,952,96,46
25,744,169,118
26,431,125,91
27,562,210,162
28,78,283,232
29,401,164,120
30,528,286,234
31,251,168,45
32,435,285,232
33,309,98,94
34,433,125,94
35,194,121,47
36,958,209,157
37,92,94,48
38,872,99,46
39,989,95,44
40,771,293,238
41,766,286,228
42,43,88,117
43,539,283,233
44,973,175,118
45,508,207,161
46,142,298,226
47,690,210,159
48,506,123,48
49,531,178,118
50,978,306,226
51,849,174,116
52,422,295,230
53,365,98,46
54,961,200,167
55,834,95,45
56,385,276,230
57,329,209,158
58,60,96,46
59,96,132,93
60,434,95,46
61,900,206,165
62,99,177,110
63,818,172,116
64,908,295,218
65,335,91,92
66,930,122,116
67,559,209,162
68,319,291,238
69,812,175,112
70,770,196,170
71,616,174,117
72,805,177,121
73,664,289,227
74,514,285,244
75,757,126,92
76,711,127,95
77,894,295,231
78,622,130,98
79,691,88,96
80,761,127,93
81,726,271,240
82,348,174,120
83,6,122,94
84,124,283,241
85,716,131,92
86,596,181,110
87,655,286,235
88,532,209,162
89,698,202,162
90,983,92,46
91,100,93,44
92,572,202,157
93,951,89,95
94,110,168,118
95,36,196,96
96,829,185,115
97,518,125,92
98,547,177,120
99,391,174,113
100,519,204,160
101,358,202,155
102,772,273,229
103,91,128,47
104,720,286,242
105,487,177,114
106,830,91,91
107,202,165,117
108,624,204,160
109,445,91,45
110,267,180,114
111,332,204,164
112,727,124,46
113,291,199,160
114,669,207,163
115,611,178,118
116,995,209,162
117,844,288,229
118,463,101,45
119,53,98,47
120,869,288,230
121,922,209,153
122,318,123,90
123,90,175,121
124,688,87,96
125,280,130,97
126,443,127,94
127,638,170,98
128,826,209,169
129,865,295,236
130,122,296,236
131,994,175,117
132,32,182,113
133,898,92,48
134,481,97,46
135,546,94,93
136,153,204,158
137,50,130,96
138,497,206,161
139,350,303,227
140,893,200,162
141,959,200,164
142,402,134,88
143,405,101,45
0,922,218,143
1,546,94,88
2,514,285,234
3,243,95,44
4,938,133,44
5,622,130,93
6,202,165,110
7,91,128,44
8,6,122,89
9,289,122,91
10,90,175,114
11,348,174,114
12,36,201,92
13,329,218,148
14,401,164,114
15,402,134,82
16,771,293,227
17,405,104,42
18,720,286,232
19,487,177,106
20,793,168,44
21,834,97,42
22,818,180,110
23,894,295,217
24,391,182,107
25,23,174,110
26,539,283,216
27,805,177,116
28,251,168,42
29,959,200,155
30,96,133,88
31,124,283,228
32,481,97,43
33,616,174,110
34,989,99,42
35,519,204,150
36,267,188,108
37,872,99,44
38,523,86,88
39,50,130,90
40,518,125,86
41,655,286,221
42,349,214,147
43,463,106,43
44,547,177,114
45,772,273,209
46,367,100,45
47,110,168,110
48,624,214,151
49,726,272,228
50,826,209,160
51,908,309,203
52,707,293,226
53,528,286,221
54,994,175,111
55,434,99,43
56,869,288,214
57,300,127,84
58,596,185,102
59,365,100,43
60,335,93,86
61,812,175,102
62,865,295,223
63,385,290,217
64,716,131,87
65,898,92,46
66,669,207,152
67,318,129,85
68,443,127,89
69,711,127,88
70,431,131,86
71,407,214,141
72,973,175,110
73,698,203,150
74,572,203,146
75,435,285,216
76,849,174,108
77,757,126,85
78,556,186,108
79,32,190,106
80,78,283,221
81,53,100,44
82,829,185,108
83,691,91,91
84,638,170,94
85,876,124,90
86,280,130,93
87,497,206,150
88,727,124,43
89,844,288,217
90,611,178,109
91,1,97,84
92,508,207,151
93,855,206,160
94,893,200,150
95,350,303,215
96,688,90,90
97,433,125,89
98,445,95,43
99,695,177,112
100,113,93,43
101,92,94,46
102,153,214,150
103,930,122,110
104,761,127,88
105,100,97,42
106,122,296,224
107,319,292,222
108,142,298,208
109,531,178,110
110,559,209,151
111,961,200,158
112,958,218,147
113,983,92,44
114,900,206,158
115,541,133,87
116,990,176,112
117,831,94,43
118,358,212,146
119,766,286,211
120,562,210,150
121,425,204,160
122,58,207,153
123,532,209,150
124,664,290,209
125,60,96,44
126,332,204,153
127,978,306,211
128,770,196,161
129,690,221,149
130,422,295,218
131,309,98,90
132,506,123,45
133,99,185,103
134,291,209,150
0,766,300,200
1,329,218,140
2,335,95,81
3,664,303,195
4,96,133,83
5,523,86,82
6,422,295,207
7,518,125,81
8,994,175,104
9,930,126,104
10,532,218,141
11,32,195,102
12,539,296,204
13,350,303,201
14,58,207,144
15,770,196,151
16,761,127,84
17,978,320,201
18,989,99,40
19,53,103,42
20,435,285,198
21,349,214,137
22,556,190,102
23,110,168,104
24,531,186,104
25,90,175,108
26,50,130,84
27,481,97,40
28,434,99,41
29,401,164,106
30,908,322,189
31,1,102,80
32,251,176,40
33,385,290,205
34,36,201,88
35,855,206,153
36,727,124,40
37,691,91,86
38,616,174,102
39,142,312,193
40,622,130,88
41,407,223,132
42,91,128,41
43,243,95,40
44,367,100,42
45,289,122,86
46,431,134,81
47,826,209,151
48,433,125,85
49,402,140,77
50,983,95,42
51,100,97,40
52,829,193,101
53,559,209,141
54,869,288,194
55,922,228,134
56,961,200,148
57,818,185,104
58,528,286,208
59,772,286,195
60,391,182,100
61,716,131,82
62,958,218,136
63,514,285,223
64,831,94,40
65,695,177,106
66,973,179,104
67,638,170,91
68,849,174,102
69,113,95,41
70,425,204,153
71,844,288,206
72,202,165,104
73,624,214,143
74,726,272,216
75,793,168,41
76,60,98,41
77,655,286,207
78,690,221,141
79,938,133,42
80,872,101,41
81,900,206,149
82,611,186,104
83,445,95,40
84,267,188,102
85,309,98,84
86,959,200,147
87,487,185,100
88,300,127,78
89,894,295,203
90,669,207,141
91,348,174,109
92,318,129,78
93,124,283,213
94,497,206,138
95,506,130,42
96,893,209,141
97,122,296,215
98,698,203,139
99,546,94,82
100,319,292,203
101,291,209,143
102,688,91,86
103,508,207,141
104,541,133,82
105,562,221,143
106,365,103,41
107,865,295,211
108,990,176,106
109,443,127,85
110,99,193,97
111,332,204,140
112,805,177,112
113,757,133,80
114,771,293,215
115,463,106,40
116,358,212,138
117,812,183,94
118,898,92,44
119,78,283,210
120,720,286,222
121,707,293,212
122,711,127,80
123,876,124,85
124,23,174,104
125,6,126,84
126,405,106,40
127,596,185,94
128,572,203,136
129,280,130,90
130,547,177,106
131,519,204,140
132,834,99,39
133,92,94,43
134,153,214,143
0,849,174,96
1,893,209,133
2,900,206,140
3,698,212,130
4,243,99,38
5,805,177,107
6,445,97,38
7,772,286,180
8,711,133,75
9,624,214,132
10,319,305,191
11,556,190,96
12,865,295,198
13,434,99,38
14,506,130,40
15,611,186,98
16,96,133,77
17,669,217,132
18,541,133,77
19,973,183,97
20,655,286,194
21,532,218,132
22,844,288,195
23,720,286,211
24,407,223,124
25,989,99,38
26,267,188,96
27,300,127,73
28,983,95,40
29,829,193,94
30,572,203,127
31,691,91,82
32,978,320,191
33,523,86,77
34,766,300,190
35,318,129,71
36,727,130,37
37,990,176,100
38,938,133,40
39,826,209,143
40,1,102,75
41,329,218,131
42,695,177,100
43,961,200,139
44,100,97,38
45,431,134,77
46,894,295,189
47,707,293,197
48,91,128,38
49,142,325,180
50,771,293,203
51,834,99,36
52,60,98,39
53,405,106,38
54,291,209,137
55,332,214,130
56,113,95,40
57,365,103,39
58,622,130,84
59,959,200,137
60,497,215,129
61,251,176,37
62,122,296,206
63,812,190,88
64,99,193,90
65,350,303,185
66,855,206,144
67,358,212,129
68,869,301,181
69,616,174,93
70,930,126,100
71,547,177,99
72,32,195,96
73,531,186,98
74,876,124,80
75,463,106,38
76,433,125,80
77,280,130,87
78,58,207,134
79,422,295,193
80,922,228,126
81,908,322,173
82,539,296,191
83,487,185,96
84,53,103,40
85,202,165,98
86,716,131,78
87,153,214,134
88,309,100,79
89,92,94,41
90,90,175,102
91,761,127,80
92,6,129,79
93,435,297,185
94,50,130,78
95,391,182,92
96,124,283,197
97,562,221,135
98,559,209,132
99,958,228,129
100,818,185,96
101,690,221,134
102,872,101,39
103,518,125,76
104,36,201,84
105,519,204,130
106,793,171,39
107,664,303,181
108,596,189,87
109,546,94,77
110,481,102,38
111,508,207,130
112,401,164,98
113,528,286,195
114,78,283,198
115,110,168,96
116,726,272,203
117,688,91,81
118,349,214,127
119,425,204,145
120,831,94,37
121,514,285,211
122,348,174,105
123,385,290,193
124,994,175,100
125,289,122,81
126,367,100,40
127,23,174,99
128,770,196,141
129,638,170,88
130,402,140,73
131,443,127,81
132,335,95,76
133,898,92,42
134,757,133,75
0,989,99,36
1,289,122,76
2,664,303,165
3,402,140,68
4,793,171,37
5,546,94,72
6,531,186,92
7,711,133,70
8,973,187,90
9,92,94,39
10,556,195,90
11,23,174,93
12,519,204,118
13,506,130,38
14,805,177,102
15,958,228,121
16,113,95,38
17,142,325,166
18,110,168,90
19,898,92,40
20,291,209,131
21,350,316,173
22,100,97,36
23,300,127,68
24,872,104,37
25,726,272,190
26,99,193,84
27,695,177,92
28,959,200,127
29,407,223,115
30,812,190,83
31,96,133,72
32,60,98,37
33,36,201,79
34,6,129,75
35,434,99,35
36,481,102,35
37,876,124,74
38,690,221,127
39,716,131,74
40,32,195,91
41,280,130,84
42,611,186,94
43,425,204,137
44,431,134,71
45,58,207,123
46,894,295,178
47,1,102,70
48,514,285,200
49,348,174,101
50,994,175,95
51,90,175,96
52,983,95,38
53,978,320,180
54,655,286,182
55,938,133,38
56,365,103,36
57,869,301,167
58,518,125,72
59,766,300,179
60,622,130,80
61,251,176,35
62,849,174,90
63,596,189,82
64,523,86,71
65,572,203,118
66,727,133,35
67,855,206,137
68,122,296,196
69,831,94,34
70,818,193,90
71,349,223,119
72,961,200,130
73,844,288,183
74,443,127,77
75,50,130,72
76,770,196,130
77,771,293,189
78,757,133,70
79,698,212,121
80,405,106,37
81,559,209,123
82,445,99,36
83,707,293,182
84,691,91,78
85,834,101,34
86,391,189,87
87,624,223,124
88,422,295,178
89,53,103,38
90,497,215,120
91,318,135,66
92,385,290,181
93,865,295,182
94,463,106,35
95,401,172,91
96,829,193,88
97,358,212,120
98,332,223,123
99,893,209,124
100,562,221,126
101,541,133,72
102,990,176,94
103,720,286,200
104,900,206,132
105,930,126,94
106,688,91,76
107,329,218,122
108,78,283,185
109,616,182,88
110,908,335,163
111,267,193,90
112,91,131,36
113,435,297,173
114,826,209,134
115,243,99,36
116,528,286,183
117,761,127,76
118,367,100,37
119,309,103,75
120,319,305,180
121,922,228,117
122,638,170,85
123,202,165,92
124,153,214,126
125,508,207,120
126,539,296,180
127,124,296,186
128,772,286,163
129,433,125,76
130,335,97,72
131,487,185,91
132,532,218,122
133,547,177,92
134,669,217,124
0,894,295,165
1,463,108,33
2,142,339,158
3,300,127,63
4,844,288,172
5,291,209,124
6,707,293,166
7,761,127,72
8,280,130,82
9,978,320,170
10,497,215,111
11,771,293,176
12,50,130,66
13,938,133,36
14,445,99,33
15,898,92,38
16,528,286,171
17,900,206,124
18,318,135,60
19,405,106,35
20,90,175,90
21,849,174,86
22,716,131,70
23,202,165,84
24,422,295,162
25,893,209,114
26,267,193,85
27,711,133,66
28,506,130,36
29,23,174,88
30,519,214,111
31,514,285,190
32,508,207,110
33,546,94,68
34,431,137,66
35,92,94,37
36,805,177,98
37,793,171,35
38,32,195,86
39,365,103,34
40,562,221,118
41,698,212,114
42,572,203,108
43,959,200,117
44,532,218,115
45,547,177,86
46,541,133,68
47,425,204,130
48,983,95,36
49,518,125,67
50,487,185,86
51,622,130,75
52,826,209,125
53,243,99,34
54,865,309,170
55,958,228,113
56,770,206,120
57,36,201,74
58,110,168,82
59,78,283,172
60,695,177,85
61,433,125,72
62,6,129,71
63,124,296,175
64,556,195,86
65,122,296,185
66,691,91,73
67,908,335,154
68,113,95,36
69,391,189,82
70,616,182,82
71,367,102,35
72,726,272,177
73,435,297,161
74,664,316,155
75,348,174,98
76,624,223,116
77,990,176,88
78,335,97,68
79,60,98,35
80,812,190,78
81,596,189,76
82,385,290,170
83,531,186,86
84,655,286,170
85,872,104,35
86,772,300,150
87,401,172,84
88,989,99,34
89,829,193,82
90,994,175,90
91,332,223,118
92,690,221,120
93,350,316,161
94,153,214,117
95,523,86,67
96,720,286,189
97,481,102,33
98,559,209,115
99,727,133,33
100,961,200,122
101,319,305,169
102,91,131,33
103,876,124,68
104,869,314,157
105,669,217,116
106,434,99,32
107,818,193,84
108,539,296,169
109,855,206,130
110,53,103,36
111,973,190,84
112,402,140,64
113,289,122,71
114,358,212,112
115,834,101,31
116,611,186,88
117,309,103,71
118,349,223,111
119,100,97,34
120,96,133,66
121,688,91,71
122,443,127,74
123,766,300,167
124,757,133,65
125,930,126,90
126,58,207,112
127,638,170,81
128,922,228,108
129,251,176,33
130,99,193,76
131,831,94,31
132,407,232,109
133,1,102,64
134,329,218,114
0,463,108,31
1,92,94,34
2,300,127,58
3,96,138,61
4,508,217,104
5,350,330,154
6,407,232,103
7,528,286,159
8,443,127,70
9,1,104,60
10,894,295,151
11,624,223,110
12,872,104,33
13,434,99,29
14,973,190,80
15,291,209,115
16,518,125,62
17,124,296,164
18,335,97,64
19,805,177,94
20,869,314,146
21,898,92,36
22,761,127,68
23,531,186,80
24,289,122,65
25,844,288,161
26,556,195,82
27,532,218,108
28,99,200,71
29,433,125,68
30,481,102,31
31,6,129,68
32,720,286,177
33,938,133,34
34,989,99,32
35,611,186,84
36,348,174,94
37,616,182,77
38,53,103,34
39,757,133,60
40,445,99,31
41,849,174,80
42,834,101,28
43,401,172,78
44,153,214,106
45,893,209,104
46,826,209,116
47,487,185,82
48,319,305,157
49,332,223,113
50,855,206,122
51,90,175,82
52,990,176,82
53,818,193,78
54,959,209,110
55,655,286,159
56,695,177,78
57,36,201,68
58,727,133,30
59,91,131,31
60,876,124,62
61,402,140,58
62,251,176,30
63,50,130,59
64,280,130,79
65,514,285,179
66,908,335,144
67,900,206,116
68,707,306,156
69,559,209,106
70,793,171,34
71,23,174,82
72,329,218,104
73,309,103,67
74,922,228,98
75,60,98,32
76,812,190,73
77,562,221,109
78,113,95,35
79,358,212,105
80,994,175,86
81,202,165,78
82,691,91,68
83,541,133,64
84,497,215,104
85,435,297,149
86,669,217,108
87,506,130,34
88,547,177,80
89,318,140,57
90,110,168,74
91,596,189,70
92,698,212,108
93,422,309,151
94,716,131,64
95,865,309,157
96,539,296,160
97,546,94,65
98,349,223,104
99,726,272,165
100,425,204,122
101,78,283,159
102,142,339,151
103,688,91,66
104,958,228,106
105,622,130,70
106,766,300,155
107,243,99,31
108,365,103,32
109,664,316,146
110,431,137,61
111,405,106,32
112,391,189,77
113,831,98,29
114,385,290,158
115,711,133,61
116,983,95,35
117,58,217,106
118,690,221,113
119,961,200,115
120,367,102,33
121,771,293,163
122,267,193,80
123,829,193,76
124,572,203,99
125,770,206,109
126,519,214,102
127,978,320,160
128,100,97,32
129,523,86,62
130,122,296,174
131,32,195,81
132,638,170,78
133,772,300,136
134,930,126,86
0,300,127,54
1,332,223,107
2,523,86,57
3,36,205,63
4,350,330,147
5,908,335,134
6,872,104,32
7,698,212,102
8,358,212,98
9,434,99,26
10,990,176,76
11,930,126,82
12,818,193,70
13,532,218,101
14,844,288,149
15,596,189,65
16,559,209,97
17,893,219,97
18,562,221,100
19,900,206,110
20,153,223,98
21,319,305,144
22,251,176,28
23,994,175,81
24,445,99,29
25,834,101,25
26,280,130,76
27,96,138,56
28,622,130,65
29,32,195,76
30,876,124,56
31,959,209,103
32,309,103,63
33,793,171,32
34,50,136,55
35,124,296,154
36,267,193,76
37,958,228,100
38,60,100,30
39,391,189,72
40,922,238,91
41,761,127,64
42,100,97,30
43,113,95,33
44,855,206,115
45,831,98,26
46,528,286,147
47,335,97,60
48,727,133,28
49,711,133,55
50,243,99,29
51,812,190,66
52,92,94,32
53,989,99,30
54,664,316,137
55,329,228,97
56,349,223,95
57,487,185,76
58,691,91,64
59,431,137,57
60,99,200,66
61,53,103,32
62,367,102,31
63,770,215,102
64,91,131,28
65,898,92,34
66,289,122,58
67,402,143,54
68,142,339,144
69,983,95,33
70,973,190,74
71,938,133,33
72,616,182,71
73,365,103,30
74,655,286,149
75,481,102,29
76,202,174,72
77,463,108,28
78,707,306,144
79,433,125,63
80,865,309,145
81,318,140,53
82,122,296,162
83,110,177,68
84,849,174,74
85,518,125,58
86,401,179,72
87,716,131,59
88,766,300,142
89,23,174,76
90,829,200,72
91,422,309,141
92,58,217,99
93,695,177,70
94,669,217,102
95,546,94,61
96,547,177,72
97,6,129,64
98,443,127,66
99,291,209,107
100,772,313,125
101,771,293,151
102,757,133,54
103,407,232,95
104,385,290,147
105,869,314,136
106,348,174,90
107,78,283,144
108,624,223,104
109,1,106,55
110,541,133,59
111,425,204,116
112,556,195,78
113,405,106,30
114,519,214,93
115,572,212,91
116,688,93,62
117,978,320,152
118,826,209,107
119,90,175,76
120,514,285,167
121,690,221,107
122,611,186,78
123,805,177,90
124,435,297,137
125,497,215,94
126,894,309,140
127,506,130,31
128,726,272,150
129,638,170,74
130,508,217,98
131,531,186,74
132,720,286,163
133,539,296,151
134,961,200,108
0,664,316,130
1,711,138,50
2,385,290,136
3,994,175,76
4,695,185,65
5,805,177,86
6,539,296,143
7,930,126,80
8,267,193,72
9,872,104,31
10,958,228,93
11,514,285,156
12,849,174,68
13,391,189,68
14,983,95,32
15,300,127,48
16,142,339,137
17,844,288,138
18,541,133,54
19,425,204,110
20,894,309,129
21,6,129,60
22,365,103,28
23,716,131,54
24,243,99,27
25,556,195,74
26,698,212,95
27,32,195,71
28,50,136,50
29,611,186,72
30,826,218,101
31,855,206,107
32,202,174,67
33,53,103,30
34,831,98,24
35,989,99,28
36,319,319,136
37,973,190,68
38,445,99,27
39,952,103,27
40,572,212,84
41,707,306,133
42,289,129,53
43,766,313,132
44,122,296,150
45,688,93,58
46,153,223,90
47,58,217,91
48,96,138,52
49,100,97,28
50,349,223,85
51,523,86,52
52,335,97,56
53,332,223,102
54,318,140,49
55,23,174,70
56,961,200,102
57,532,218,94
58,938,133,31
59,547,185,66
60,350,330,140
61,99,200,60
62,951,93,58
63,559,218,92
64,770,215,94
65,309,103,58
66,691,91,60
67,434,104,24
68,869,314,126
69,959,209,97
70,830,97,58
71,624,223,97
72,562,231,94
73,898,92,32
74,655,286,140
75,518,125,54
76,367,102,29
77,487,185,72
78,481,102,26
79,433,125,59
80,596,189,58
81,995,209,91
82,690,221,102
83,280,130,73
84,1,106,51
85,124,296,145
86,113,95,32
87,812,190,60
88,110,177,64
89,435,297,125
90,669,217,94
91,405,106,27
92,519,223,87
93,497,225,90
94,638,170,71
95,402,143,50
96,893,219,88
97,431,137,52
98,91,131,26
99,922,238,84
100,407,232,88
101,36,210,59
102,443,127,62
103,908,335,122
104,865,309,134
105,616,182,65
106,727,135,25
107,43,88,74
108,818,193,63
109,194,132,27
110,358,212,92
111,900,206,104
112,422,309,131
113,249,93,81
114,401,179,64
115,720,300,153
116,990,176,72
117,771,293,139
118,506,130,29
119,508,217,94
120,251,176,26
121,546,94,58
122,622,130,60
123,757,138,49
124,829,200,68
125,793,171,30
126,528,286,136
127,463,108,25
128,60,100,28
129,90,175,70
130,981,105,27
131,772,313,113
132,531,186,67
133,92,94,31
134,834,101,22
135,761,127,60
136,348,174,87
137,726,272,134
138,744,182,70
139,329,228,90
140,978,320,143
141,876,124,49
142,78,283,128
143,291,209,100
0,251,176,24
1,834,101,20
2,849,174,62
3,78,296,116
4,60,100,26
5,978,320,135
6,908,349,112
7,124,296,136
8,865,309,124
9,318,140,44
10,622,136,56
11,894,309,118
12,508,217,89
13,994,175,72
14,844,288,127
15,981,105,25
16,6,129,57
17,556,195,69
18,142,339,130
19,289,134,49
20,930,126,76
21,348,174,84
22,805,177,81
23,249,93,76
24,391,189,63
25,113,95,30
26,772,325,104
27,280,130,70
28,309,103,53
29,90,175,64
30,716,137,50
31,669,217,88
32,497,225,84
33,922,238,77
34,831,98,22
35,367,102,27
36,425,204,104
37,335,97,53
38,952,103,25
39,422,309,120
40,757,138,44
41,664,316,124
42,611,186,66
43,547,185,60
44,973,190,64
45,596,189,52
46,951,93,54
47,350,330,134
48,830,97,56
49,43,88,70
50,506,130,26
51,695,185,60
52,194,132,25
53,329,228,82
54,99,200,56
55,110,177,58
56,559,218,86
57,532,218,87
58,771,293,126
59,514,285,146
60,435,297,114
61,688,93,54
62,518,125,50
63,349,232,78
64,898,92,29
65,291,209,93
66,332,223,96
67,959,209,90
68,319,319,129
69,829,200,64
70,434,104,21
71,766,313,122
72,202,174,62
73,541,133,49
74,481,104,25
75,300,133,45
76,58,217,83
77,401,187,59
78,91,134,24
79,812,198,56
80,53,103,28
81,761,127,56
